SessionId	Time	ItemId	is_click	raw_index	session_new_index	item_new_index	tr_val_tst
lVKHdL3Et8gq0WdrWpHOJw	1317	k_BaE5Mxos5mdp_YNQXyuw	0	6943	1079	47	2
lVKHdL3Et8gq0WdrWpHOJw	1317	nEAoUNf1HrXAWidrwocozg	0	6944	1079	228	2
lVKHdL3Et8gq0WdrWpHOJw	1317	fW8XnRboAmGZOZVPoOGWcw	1	6945	1079	229	2
lVghs-Bwgh9aGKp4BxH7Yg	1318	pybIuTluqRhH_BQ3CJHlLw	1	6947	1080	400	2
lVghs-Bwgh9aGKp4BxH7Yg	1319	2v2JxKc2On4jM5mM-SfZbQ	0	6949	1080	68	2
lVghs-Bwgh9aGKp4BxH7Yg	1319	2QznyHGF0PuiYkrl5RU66A	0	6950	1080	69	2
lVghs-Bwgh9aGKp4BxH7Yg	1319	zZkzpVgMP8xaXg3uMscCjQ	0	6951	1080	70	2
lVghs-Bwgh9aGKp4BxH7Yg	1319	H6hZAZ-jx0CjV4d276mppA	0	6952	1080	26	2
lVghs-Bwgh9aGKp4BxH7Yg	1319	W6qbc2YvI8Xeak5yO4JyiA	0	6953	1080	71	2
lVghs-Bwgh9aGKp4BxH7Yg	1319	hAvLWuHiTAG_T-R9s-iejw	0	6954	1080	136	2
lVghs-Bwgh9aGKp4BxH7Yg	1319	6epgkxD-3i_w5jLT1AvHqg	0	6955	1080	49	2
lVghs-Bwgh9aGKp4BxH7Yg	1319	uPWZtFVn_xRLZi3mtWcpJg	0	6956	1080	60	2
lVghs-Bwgh9aGKp4BxH7Yg	1319	aTl6GRDiw3udiQiK6QSKzA	0	6957	1080	137	2
lVghs-Bwgh9aGKp4BxH7Yg	1319	QireHpuod14zMB_8vYn5Jg	1	6958	1080	138	2
l_IXLemetaT9edO20vo0TA	1320	5yZ1XmDcOEsElDeb9PlPDQ	0	6959	1081	323	2
l_IXLemetaT9edO20vo0TA	1320	wWuGa3OOQJro_XGe-GKBXA	1	6960	1081	381	2
lbghMMRJxlJgBumNRGAZJQ	1321	MDVbJicJvqaO4WGx0vEabQ	0	6970	1082	131	2
lbghMMRJxlJgBumNRGAZJQ	1321	OYLyMqhl5kOkd57iJsSuiw	0	6971	1082	168	2
lbghMMRJxlJgBumNRGAZJQ	1321	RjJA9mU24stp1gzwvYqalA	0	6972	1082	169	2
lbghMMRJxlJgBumNRGAZJQ	1321	7Xw_vv-ekUL2sTqipnKT0g	1	6973	1082	170	2
lhNluSCP3fnkBzwABddg7w	1322	itqxhfV_sAgTFOfzJNN-Dg	0	6974	1083	227	2
lhNluSCP3fnkBzwABddg7w	1322	dn_ipqbm7_jUz5X3rDez_A	0	6975	1083	39	2
lhNluSCP3fnkBzwABddg7w	1322	dGLkAIlllr-h24f2gQhbqg	0	6976	1083	41	2
lhNluSCP3fnkBzwABddg7w	1322	w55sCX7ZkLIJNhl_RhwjEg	0	6977	1083	43	2
lhNluSCP3fnkBzwABddg7w	1322	FoLaxhgAf0MjObrN34SeBQ	0	6978	1083	44	2
lhNluSCP3fnkBzwABddg7w	1322	BLIJ-p5wYuAhw6Pp6mh6mw	1	6979	1083	45	2
lkpByR5Jv9eTx8Z3beFwdg	1323	3-Bm90nXNtwLFyDtlj9olQ	0	6985	1084	0	2
lkpByR5Jv9eTx8Z3beFwdg	1323	3-Bm90nXNtwLFyDtlj9olQ	0	6986	1084	0	2
lkpByR5Jv9eTx8Z3beFwdg	1323	Dz8YAJ4aAL1iB7RCd1TU6Q	0	6987	1084	403	2
lkpByR5Jv9eTx8Z3beFwdg	1323	9SU7ZZhaFUJJ6m2k5HKHeg	0	6988	1084	1	2
lkpByR5Jv9eTx8Z3beFwdg	1323	9SU7ZZhaFUJJ6m2k5HKHeg	0	6989	1084	1	2
lkpByR5Jv9eTx8Z3beFwdg	1323	Ktk-8fNqdtOBoZkz2wF5bQ	0	6990	1084	631	2
lkpByR5Jv9eTx8Z3beFwdg	1323	ccGIAOl08zHt2lcn_UxPfw	1	6991	1084	632	2
lkpByR5Jv9eTx8Z3beFwdg	1324	Ktk-8fNqdtOBoZkz2wF5bQ	0	6990	1084	631	2
lkpByR5Jv9eTx8Z3beFwdg	1324	zsYYAnHEs5qzsfazSsGkBw	0	6992	1084	21	2
lkpByR5Jv9eTx8Z3beFwdg	1324	mkZFZkuue9am7PRp9dt1jA	0	6993	1084	171	2
lkpByR5Jv9eTx8Z3beFwdg	1324	hBYT8fCLe4wfbZO7p6ZE-A	0	6994	1084	255	2
lkpByR5Jv9eTx8Z3beFwdg	1324	mvMih24zuSw_dZyU_LEY7g	0	6995	1084	362	2
lkpByR5Jv9eTx8Z3beFwdg	1324	LHfvOfPwLVC9ZhYZ6G3pNA	0	6996	1084	22	2
lkpByR5Jv9eTx8Z3beFwdg	1324	0ahghcpWQVkm4lEFwx-peA	0	6997	1084	23	2
lkpByR5Jv9eTx8Z3beFwdg	1324	hRQS8y-uG2kc8miWVYiLuQ	0	6998	1084	24	2
lkpByR5Jv9eTx8Z3beFwdg	1324	i0mkpJFYJizVsOSfsivRVg	0	6999	1084	25	2
lkpByR5Jv9eTx8Z3beFwdg	1324	dSNDFR5VenZr-Q2itNvzHQ	1	7000	1084	363	2
lkpByR5Jv9eTx8Z3beFwdg	1325	Ktk-8fNqdtOBoZkz2wF5bQ	0	6990	1084	631	2
lkpByR5Jv9eTx8Z3beFwdg	1325	zsYYAnHEs5qzsfazSsGkBw	0	6992	1084	21	2
lkpByR5Jv9eTx8Z3beFwdg	1325	mkZFZkuue9am7PRp9dt1jA	0	6993	1084	171	2
lkpByR5Jv9eTx8Z3beFwdg	1325	hBYT8fCLe4wfbZO7p6ZE-A	0	6994	1084	255	2
lkpByR5Jv9eTx8Z3beFwdg	1325	mvMih24zuSw_dZyU_LEY7g	0	6995	1084	362	2
lkpByR5Jv9eTx8Z3beFwdg	1325	LHfvOfPwLVC9ZhYZ6G3pNA	0	6996	1084	22	2
lkpByR5Jv9eTx8Z3beFwdg	1325	0ahghcpWQVkm4lEFwx-peA	0	6997	1084	23	2
lkpByR5Jv9eTx8Z3beFwdg	1325	hRQS8y-uG2kc8miWVYiLuQ	0	6998	1084	24	2
lkpByR5Jv9eTx8Z3beFwdg	1325	i0mkpJFYJizVsOSfsivRVg	0	6999	1084	25	2
lkpByR5Jv9eTx8Z3beFwdg	1325	5DetOjfJ_d3qvAP0WbdOSw	1	7001	1084	759	2
lmmN_AtzpHAF3ugQc9nxiw	1326	dlySRn6sl1VynK7QOyfpVA	0	7002	1085	334	2
lmmN_AtzpHAF3ugQc9nxiw	1326	JTw7YMSayKW94NpH93qG5Q	1	7003	1085	335	2
lqwxk2ZGG1Q4YOvXz-XlGw	1327	xvewmEDqEVX33YC4tE7Oig	0	7006	1086	107	2
lqwxk2ZGG1Q4YOvXz-XlGw	1327	FFCzkdXM1AbMTuckTrzf-Q	0	7007	1086	108	2
lqwxk2ZGG1Q4YOvXz-XlGw	1327	6bDpJirSVqt-NXz04vJ8ug	0	7008	1086	114	2
lqwxk2ZGG1Q4YOvXz-XlGw	1327	QsCsoJb8-ZfjTf0jn72a0Q	0	7009	1086	109	2
lqwxk2ZGG1Q4YOvXz-XlGw	1327	8yiLVWzJyyTEhYE0fVNvlA	0	7010	1086	110	2
lqwxk2ZGG1Q4YOvXz-XlGw	1327	CVKOPzBVOj3_apFUmZ9ZWw	0	7011	1086	115	2
lqwxk2ZGG1Q4YOvXz-XlGw	1327	rvnTFEq7R2ZHg0_CYbBNFw	1	7012	1086	116	2
lwyu2NHWPqpTyDKPPpDdSA	1328	JWN22sQ7cl9KjmIk0nMbUg	1	7013	1087	541	2
lzdeDUtGLQ-KD-ec0UY2hg	1329	5yZ1XmDcOEsElDeb9PlPDQ	1	7017	1088	323	2
m-OpLxewxny8FIQZjUoNOA	1330	h7EShY2aJJYVa35GL_f62Q	0	7028	1089	658	2
m-OpLxewxny8FIQZjUoNOA	1330	tVyLQzyhhinKcGzlZIFZjQ	1	7029	1089	659	2
m-OpLxewxny8FIQZjUoNOA	1331	h7EShY2aJJYVa35GL_f62Q	0	7028	1089	658	2
m-OpLxewxny8FIQZjUoNOA	1331	bQ2uuNkOxgUQRM7Y7RJDXQ	0	7030	1089	72	2
m-OpLxewxny8FIQZjUoNOA	1331	mXyLqsbe7FT1X8ZFOP8WpQ	1	7031	1089	73	2
m-OpLxewxny8FIQZjUoNOA	1332	h7EShY2aJJYVa35GL_f62Q	0	7028	1089	658	2
m-OpLxewxny8FIQZjUoNOA	1332	bQ2uuNkOxgUQRM7Y7RJDXQ	0	7030	1089	72	2
m-OpLxewxny8FIQZjUoNOA	1332	FmraE2CWt65VRnEqCAqNEg	0	7032	1089	308	2
m-OpLxewxny8FIQZjUoNOA	1332	61QCBCJHB4-03eoRbprZFw	0	7033	1089	681	2
m-OpLxewxny8FIQZjUoNOA	1332	P-8y46LLFzz6bUerfCmVrQ	1	7034	1089	743	2
m0hMahBz5JxFviGFwZ1PVw	1333	e880MGw6C6PJL-n3EJoY_g	0	7036	1090	292	2
m0hMahBz5JxFviGFwZ1PVw	1333	5eK_pgro9_LxPYDoRVJnEA	1	7037	1090	293	2
m5oYHTkc9gTjC7dTSHoz_w	1334	3-Bm90nXNtwLFyDtlj9olQ	0	7040	1091	0	2
m5oYHTkc9gTjC7dTSHoz_w	1334	9SU7ZZhaFUJJ6m2k5HKHeg	1	7041	1091	1	2
m6Wx1br-zMRJ9Alt-Vt0BA	1335	HAN3oWiJthngBAdalP4ggQ	0	7051	1092	344	2
m6Wx1br-zMRJ9Alt-Vt0BA	1335	YmOWkved7K8q3eXgf4NNnA	1	7052	1092	477	2
mDcDWhaDfXk6WurDwfSOng	1336	sjJOsKnXxsQodXMr1i8fsg	0	7054	1093	184	2
mDcDWhaDfXk6WurDwfSOng	1336	2gUlfNEmqFlugmT-uT1m_w	0	7055	1093	185	2
mDcDWhaDfXk6WurDwfSOng	1336	IRsObO1YTY160sssTP6hBA	0	7056	1093	186	2
mDcDWhaDfXk6WurDwfSOng	1336	LBHbyID7tcaGszznHtnCrw	1	7057	1093	187	2
mE4AkyCenERLNx6voSJ2VQ	1337	JWN22sQ7cl9KjmIk0nMbUg	0	7058	1094	541	2
mE4AkyCenERLNx6voSJ2VQ	1337	ZtdCS8XjmL4P6BvMOIQWag	0	7059	1094	542	2
mE4AkyCenERLNx6voSJ2VQ	1337	XoIJiz1_tvGtjJMLiBd9gA	0	7060	1094	543	2
mE4AkyCenERLNx6voSJ2VQ	1337	f4vb5tv60WaBcwzRhKpANA	1	7061	1094	544	2
mE8NS4idoC4fgo3RShSgng	1338	dn_ipqbm7_jUz5X3rDez_A	0	7062	1095	39	2
mE8NS4idoC4fgo3RShSgng	1338	qrjRRBOUmN7MFxBQNuJZIA	0	7063	1095	40	2
mE8NS4idoC4fgo3RShSgng	1338	dGLkAIlllr-h24f2gQhbqg	0	7064	1095	41	2
mE8NS4idoC4fgo3RShSgng	1338	dcqHjnmKPDdOseYEo6SdAw	0	7065	1095	42	2
mE8NS4idoC4fgo3RShSgng	1338	w55sCX7ZkLIJNhl_RhwjEg	0	7066	1095	43	2
mE8NS4idoC4fgo3RShSgng	1338	FoLaxhgAf0MjObrN34SeBQ	0	7067	1095	44	2
mE8NS4idoC4fgo3RShSgng	1338	BLIJ-p5wYuAhw6Pp6mh6mw	0	7068	1095	45	2
mE8NS4idoC4fgo3RShSgng	1338	7ctSkwRP5GWYHJ9mYBjARQ	0	7069	1095	46	2
mE8NS4idoC4fgo3RShSgng	1338	k_BaE5Mxos5mdp_YNQXyuw	0	7070	1095	47	2
mE8NS4idoC4fgo3RShSgng	1338	f9sU31meK0bqAD7922sCog	1	7071	1095	48	2
mEFu8UMQWZE7C9pe5aTz0Q	1339	itqxhfV_sAgTFOfzJNN-Dg	0	7072	1096	227	2
mEFu8UMQWZE7C9pe5aTz0Q	1339	dn_ipqbm7_jUz5X3rDez_A	0	7073	1096	39	2
mEFu8UMQWZE7C9pe5aTz0Q	1339	dGLkAIlllr-h24f2gQhbqg	0	7074	1096	41	2
mEFu8UMQWZE7C9pe5aTz0Q	1339	w55sCX7ZkLIJNhl_RhwjEg	0	7075	1096	43	2
mEFu8UMQWZE7C9pe5aTz0Q	1339	FoLaxhgAf0MjObrN34SeBQ	0	7076	1096	44	2
mEFu8UMQWZE7C9pe5aTz0Q	1339	BLIJ-p5wYuAhw6Pp6mh6mw	0	7077	1096	45	2
mEFu8UMQWZE7C9pe5aTz0Q	1339	k_BaE5Mxos5mdp_YNQXyuw	0	7078	1096	47	2
mEFu8UMQWZE7C9pe5aTz0Q	1339	nEAoUNf1HrXAWidrwocozg	0	7079	1096	228	2
mEFu8UMQWZE7C9pe5aTz0Q	1339	fW8XnRboAmGZOZVPoOGWcw	0	7080	1096	229	2
mEFu8UMQWZE7C9pe5aTz0Q	1339	bpRo8L8dkhgbJhdIKa9mwA	1	7081	1096	368	2
mKw9_3cV2Gjckbv2f-XvFw	1340	eHeIEqbGF8xvbZwjPm1zng	0	7082	1097	77	2
mKw9_3cV2Gjckbv2f-XvFw	1340	WCod4IubRtAtwhx3IYbH5Q	0	7083	1097	347	2
mKw9_3cV2Gjckbv2f-XvFw	1340	AwcNjlTqWBObQ9XXCFpg2g	1	7084	1097	348	2
mOrtaJfqlBmlXwTZCITSVg	1341	HAN3oWiJthngBAdalP4ggQ	1	7085	1098	344	2
mV8HEfJ6npKIxwU7UVZ_nQ	1342	5yZ1XmDcOEsElDeb9PlPDQ	0	7088	1099	323	2
mV8HEfJ6npKIxwU7UVZ_nQ	1342	wWuGa3OOQJro_XGe-GKBXA	1	7089	1099	381	2
mVJzuAS0PtVqadX6mJDMTg	1343	itqxhfV_sAgTFOfzJNN-Dg	0	7099	1100	227	2
mVJzuAS0PtVqadX6mJDMTg	1343	dn_ipqbm7_jUz5X3rDez_A	0	7100	1100	39	2
mVJzuAS0PtVqadX6mJDMTg	1343	dGLkAIlllr-h24f2gQhbqg	0	7101	1100	41	2
mVJzuAS0PtVqadX6mJDMTg	1343	w55sCX7ZkLIJNhl_RhwjEg	0	7102	1100	43	2
mVJzuAS0PtVqadX6mJDMTg	1343	FoLaxhgAf0MjObrN34SeBQ	0	7103	1100	44	2
mVJzuAS0PtVqadX6mJDMTg	1343	BLIJ-p5wYuAhw6Pp6mh6mw	0	7104	1100	45	2
mVJzuAS0PtVqadX6mJDMTg	1343	k_BaE5Mxos5mdp_YNQXyuw	0	7105	1100	47	2
mVJzuAS0PtVqadX6mJDMTg	1343	nEAoUNf1HrXAWidrwocozg	0	7106	1100	228	2
mVJzuAS0PtVqadX6mJDMTg	1343	fW8XnRboAmGZOZVPoOGWcw	0	7107	1100	229	2
mVJzuAS0PtVqadX6mJDMTg	1343	bpRo8L8dkhgbJhdIKa9mwA	1	7108	1100	368	2
m_-mPO2mwZcwig8WRWfFVw	1344	ZwRFTD84EUnCFIhp1VoIPQ	0	7109	1101	300	2
m_-mPO2mwZcwig8WRWfFVw	1344	NT9FIulqDRBKXn_R8FRPew	0	7110	1101	726	2
m_-mPO2mwZcwig8WRWfFVw	1344	QTSCFDPcuROE8UCvGS8Fiw	1	7111	1101	727	2
mbIkgZKxDw0E3S7jDkm5mA	1345	bBUMib8l6Me1ZB1_Qkezkg	0	7112	1102	354	2
mbIkgZKxDw0E3S7jDkm5mA	1345	ml2hJp_8dx2MAarWE1RciA	0	7113	1102	565	2
mbIkgZKxDw0E3S7jDkm5mA	1345	7W9I_S3llnTAW1B-iCoM6g	0	7114	1102	566	2
mbIkgZKxDw0E3S7jDkm5mA	1345	CU5SV7-E7vlVBixX03xmZQ	1	7115	1102	567	2
miYadhpWV81SXUEae3LX_A	1346	qCOIVJOLI4ZdsIItHLv9Mg	0	7117	1103	760	2
miYadhpWV81SXUEae3LX_A	1346	A3KOvIWGMVq1ChqIXMEklA	1	7118	1103	761	2
miYadhpWV81SXUEae3LX_A	1347	qCOIVJOLI4ZdsIItHLv9Mg	0	7117	1103	760	2
miYadhpWV81SXUEae3LX_A	1347	HpxtJa8EQOZRpuLToLseew	0	7119	1103	309	2
miYadhpWV81SXUEae3LX_A	1347	m9E-YgQxAeMK_jzTxqY_Aw	1	7120	1103	310	2
mlTKW1oYxj4fMvAJKHd9mw	1348	Z5eukYH32_nFljOTC2DJ0g	1	7122	1104	379	2
mlTKW1oYxj4fMvAJKHd9mw	1349	g_lmKozW74p7EAnqkHALmQ	0	7123	1104	380	2
mlTKW1oYxj4fMvAJKHd9mw	1349	irDgKDkvrma1jFN_mRgQ_g	0	7124	1104	666	2
mlTKW1oYxj4fMvAJKHd9mw	1349	vPqOwg2LYe0twMNYECDJ2g	0	7125	1104	261	2
mlTKW1oYxj4fMvAJKHd9mw	1349	VGWEpMEkzQopS5lUNd06Sw	1	7126	1104	418	2
mlgiry9XO2wYxqfWDDVsUg	1350	itqxhfV_sAgTFOfzJNN-Dg	0	7129	1105	227	2
mlgiry9XO2wYxqfWDDVsUg	1350	dn_ipqbm7_jUz5X3rDez_A	0	7130	1105	39	2
mlgiry9XO2wYxqfWDDVsUg	1350	dGLkAIlllr-h24f2gQhbqg	0	7131	1105	41	2
mlgiry9XO2wYxqfWDDVsUg	1350	w55sCX7ZkLIJNhl_RhwjEg	0	7132	1105	43	2
mlgiry9XO2wYxqfWDDVsUg	1350	FoLaxhgAf0MjObrN34SeBQ	0	7133	1105	44	2
mlgiry9XO2wYxqfWDDVsUg	1350	BLIJ-p5wYuAhw6Pp6mh6mw	1	7134	1105	45	2
mqM_aK6qRG5PVsjSVvrq-Q	1351	VVtPNiqwtR_Os7J51mANGQ	0	7140	1106	160	2
mqM_aK6qRG5PVsjSVvrq-Q	1351	HV2vPReKp0n0E6zgjsu4Mg	0	7141	1106	161	2
mqM_aK6qRG5PVsjSVvrq-Q	1351	1VNFh8ch36AjWQ7G8Oz1Tw	1	7142	1106	535	2
mtC7hy-bMp17ZT5Zebo2xw	1352	gmGHRByX_Z1iJenUuaW0kw	0	7146	1107	104	2
mtC7hy-bMp17ZT5Zebo2xw	1352	x_tLyBQMbU6QCvsbhoVgsg	0	7147	1107	604	2
mtC7hy-bMp17ZT5Zebo2xw	1352	ACQ1kbWkPToh0BsAQ5TGIQ	1	7148	1107	605	2
mzc557hMHEJDnTOA7fWrbQ	1353	Z6_gRH_m8FQlKgsNkZKmTg	0	7149	1108	340	2
mzc557hMHEJDnTOA7fWrbQ	1353	e9KXojla4OuVP7qcC5LNsg	1	7150	1108	341	2
n-ujXa9F06XTdGhFM5BPAw	1354	HAN3oWiJthngBAdalP4ggQ	0	7156	1109	344	2
n-ujXa9F06XTdGhFM5BPAw	1354	YmOWkved7K8q3eXgf4NNnA	1	7157	1109	477	2
n-ujXa9F06XTdGhFM5BPAw	1355	HAN3oWiJthngBAdalP4ggQ	0	7156	1109	344	2
n-ujXa9F06XTdGhFM5BPAw	1355	BYQXVyuarIvLi32JzMLSVg	0	7158	1109	690	2
n-ujXa9F06XTdGhFM5BPAw	1355	Cv3NIg9Ahl-x86riaalXSA	0	7159	1109	762	2
n-ujXa9F06XTdGhFM5BPAw	1355	hl_Iatne0Aehb9whpdH3cw	1	7160	1109	763	2
n2xGqfJOdUXuzGqY1tCUGQ	1356	itqxhfV_sAgTFOfzJNN-Dg	0	7161	1110	227	2
n2xGqfJOdUXuzGqY1tCUGQ	1356	8jLZiv202Cfx_RbTuPOwxQ	0	7162	1110	33	2
n2xGqfJOdUXuzGqY1tCUGQ	1356	8SwMaPL6AJIs1ZPSZ3NJ4w	0	7163	1110	225	2
n2xGqfJOdUXuzGqY1tCUGQ	1356	huOCKRwDvNqGX3KSzYawbw	1	7164	1110	510	2
n2xGqfJOdUXuzGqY1tCUGQ	1357	dn_ipqbm7_jUz5X3rDez_A	0	7165	1110	39	2
n2xGqfJOdUXuzGqY1tCUGQ	1357	qrjRRBOUmN7MFxBQNuJZIA	0	7166	1110	40	2
n2xGqfJOdUXuzGqY1tCUGQ	1357	dGLkAIlllr-h24f2gQhbqg	0	7167	1110	41	2
n2xGqfJOdUXuzGqY1tCUGQ	1357	dcqHjnmKPDdOseYEo6SdAw	0	7168	1110	42	2
n2xGqfJOdUXuzGqY1tCUGQ	1357	w55sCX7ZkLIJNhl_RhwjEg	0	7169	1110	43	2
n2xGqfJOdUXuzGqY1tCUGQ	1357	FoLaxhgAf0MjObrN34SeBQ	0	7170	1110	44	2
n2xGqfJOdUXuzGqY1tCUGQ	1357	BLIJ-p5wYuAhw6Pp6mh6mw	0	7171	1110	45	2
n2xGqfJOdUXuzGqY1tCUGQ	1357	7ctSkwRP5GWYHJ9mYBjARQ	0	7172	1110	46	2
n2xGqfJOdUXuzGqY1tCUGQ	1357	k_BaE5Mxos5mdp_YNQXyuw	0	7173	1110	47	2
n2xGqfJOdUXuzGqY1tCUGQ	1357	f9sU31meK0bqAD7922sCog	1	7174	1110	48	2
n6uoAbAo7UY1s9f5hCK8Ag	1358	-N2jm_HEtODDm0jHvHCS7g	0	7175	1111	276	2
n6uoAbAo7UY1s9f5hCK8Ag	1358	DHklgMcOIp8oFiQogiH-bQ	0	7176	1111	352	2
n6uoAbAo7UY1s9f5hCK8Ag	1358	YPCbxsAPYOo3kRMbhfxFzw	0	7177	1111	572	2
n6uoAbAo7UY1s9f5hCK8Ag	1358	PChG1Dm0A6AXIXkXGVK8Fw	1	7178	1111	573	2
n73Z23hYtWYpzdLS4pe34Q	1359	zsYYAnHEs5qzsfazSsGkBw	0	7179	1112	21	2
n73Z23hYtWYpzdLS4pe34Q	1359	hBYT8fCLe4wfbZO7p6ZE-A	0	7180	1112	255	2
n73Z23hYtWYpzdLS4pe34Q	1359	mvMih24zuSw_dZyU_LEY7g	0	7181	1112	362	2
n73Z23hYtWYpzdLS4pe34Q	1359	LHfvOfPwLVC9ZhYZ6G3pNA	0	7182	1112	22	2
n73Z23hYtWYpzdLS4pe34Q	1359	0ahghcpWQVkm4lEFwx-peA	0	7183	1112	23	2
n73Z23hYtWYpzdLS4pe34Q	1359	hRQS8y-uG2kc8miWVYiLuQ	0	7184	1112	24	2
n73Z23hYtWYpzdLS4pe34Q	1359	i0mkpJFYJizVsOSfsivRVg	1	7185	1112	25	2
nBq378QxKhkY7TCa1UWUeA	1360	7BoijkYw3q7OcoIYrpy-Lw	0	7190	1113	16	2
nBq378QxKhkY7TCa1UWUeA	1360	NhT6za-Rn75aa73p_Kj_0Q	0	7191	1113	17	2
nBq378QxKhkY7TCa1UWUeA	1360	Zyoyb8_YFmIbJr6zzq9tlg	0	7192	1113	224	2
nBq378QxKhkY7TCa1UWUeA	1360	Dfbg3m2ce1VUzJ5i6Z7IuA	0	7193	1113	79	2
nBq378QxKhkY7TCa1UWUeA	1360	spasJaIjM5nDOY5GWnOmoA	0	7194	1113	80	2
nBq378QxKhkY7TCa1UWUeA	1360	VdWMXE1mw1-XeAYlq2T4xQ	1	7195	1113	82	2
nCNKoz7R0RMzSM9jTsP1TA	1361	-N2jm_HEtODDm0jHvHCS7g	0	7199	1114	276	2
nCNKoz7R0RMzSM9jTsP1TA	1361	DHklgMcOIp8oFiQogiH-bQ	1	7200	1114	352	2
nEwaBIELZIXXakxt2igyiA	1362	gwKOawUNlVvt-b38LNgpLw	1	7203	1115	287	2
nHCHl-BiAAYqNbIrWQ2ybg	1363	DgsqQubd1oxl2vUnLMPXSw	0	7206	1116	530	2
nHCHl-BiAAYqNbIrWQ2ybg	1363	bhpsxX-g9yWx4XsSFsWnKA	1	7207	1116	531	2
nNYWt5zEr5g9MkIRfLBfEA	1364	TXy22DJ-c81FDOQyIsgAGw	1	7209	1117	398	2
nNYWt5zEr5g9MkIRfLBfEA	1365	zrDi4gEaUi64lAMfJU51dw	0	7210	1117	399	2
nNYWt5zEr5g9MkIRfLBfEA	1365	iPPzDL_oY8SJCjmycuXcVg	1	7211	1117	764	2
nTFVXW34M9_DzFy8x-A2Sw	1366	0010xnFOCyJZeMAuTtiv5w	0	7212	1118	230	2
nTFVXW34M9_DzFy8x-A2Sw	1366	wSE-e7FsISpnpF5sN8ZuaQ	0	7213	1118	231	2
nTFVXW34M9_DzFy8x-A2Sw	1366	GKK0iaO5Ua3yeT_KFh0ICQ	0	7214	1118	232	2
nTFVXW34M9_DzFy8x-A2Sw	1366	MbyD30kVeWtivv81HE9ZyQ	0	7215	1118	233	2
nTFVXW34M9_DzFy8x-A2Sw	1366	za9qr9ZZWLTfEgTfogRbUw	1	7216	1118	234	2
nTITcXMBQFdIMLJRk0nbLw	1367	N5B7OBTyNGgwU_Y2fwNcyw	1	7217	1119	757	2
nTITcXMBQFdIMLJRk0nbLw	1368	T_tCnwWz5NzmRHmBoXfDDA	0	7218	1119	173	2
nTITcXMBQFdIMLJRk0nbLw	1368	L6ZPG8lO1tMGmHimSjuEMg	0	7219	1119	175	2
nTITcXMBQFdIMLJRk0nbLw	1368	bs3P2pFeodZWn2vxZUucNw	0	7220	1119	176	2
nTITcXMBQFdIMLJRk0nbLw	1368	4vkOZ0kW4Hor43XqqNc0Og	1	7221	1119	465	2
nXmBlDZv6cWqx-mYP_BEtA	1369	8jLZiv202Cfx_RbTuPOwxQ	0	7225	1120	33	2
nXmBlDZv6cWqx-mYP_BEtA	1369	8SwMaPL6AJIs1ZPSZ3NJ4w	1	7226	1120	225	2
nYfG2Y2eLaKiaPoY-xVpCg	1370	5yZ1XmDcOEsElDeb9PlPDQ	0	7233	1121	323	2
nYfG2Y2eLaKiaPoY-xVpCg	1370	wWuGa3OOQJro_XGe-GKBXA	0	7234	1121	381	2
nYfG2Y2eLaKiaPoY-xVpCg	1370	A9IUE1W6TfVXfSC6LkrWCw	0	7235	1121	449	2
nYfG2Y2eLaKiaPoY-xVpCg	1370	dGMqRagPe6QCJD5GznI9nA	0	7236	1121	324	2
nYfG2Y2eLaKiaPoY-xVpCg	1370	-RJ216TTIghZshCkUlD1WQ	0	7237	1121	325	2
nYfG2Y2eLaKiaPoY-xVpCg	1370	bKbYRUZKDYonSPOjzchJJg	0	7238	1121	326	2
nYfG2Y2eLaKiaPoY-xVpCg	1370	TkrydveE1Laf_LHoKFALNw	0	7239	1121	241	2
nYfG2Y2eLaKiaPoY-xVpCg	1370	yEdiaGtDxyC26DqT2LDkmg	1	7240	1121	242	2
nYfG2Y2eLaKiaPoY-xVpCg	1371	wWuGa3OOQJro_XGe-GKBXA	0	7234	1121	381	2
nYfG2Y2eLaKiaPoY-xVpCg	1371	A9IUE1W6TfVXfSC6LkrWCw	0	7235	1121	449	2
nYfG2Y2eLaKiaPoY-xVpCg	1371	dGMqRagPe6QCJD5GznI9nA	0	7236	1121	324	2
nYfG2Y2eLaKiaPoY-xVpCg	1371	-RJ216TTIghZshCkUlD1WQ	0	7237	1121	325	2
nYfG2Y2eLaKiaPoY-xVpCg	1371	bKbYRUZKDYonSPOjzchJJg	0	7238	1121	326	2
nYfG2Y2eLaKiaPoY-xVpCg	1371	TkrydveE1Laf_LHoKFALNw	0	7239	1121	241	2
nYfG2Y2eLaKiaPoY-xVpCg	1371	e8e0x5wUn0HyelPcd7vdfw	0	7241	1121	243	2
nYfG2Y2eLaKiaPoY-xVpCg	1371	SVok2otv7_VDKUt8Z16Kgg	0	7242	1121	617	2
nYfG2Y2eLaKiaPoY-xVpCg	1371	D1BrHyiZON7u_ef-qt4_Uw	0	7243	1121	478	2
nYfG2Y2eLaKiaPoY-xVpCg	1371	EajYu59fNT1Lr-awAsnthg	1	7244	1121	550	2
nZsQR4aqoTmKG7mODhntYA	1372	PMDlKLd0Mxj0ngCpuUmE5Q	0	7247	1122	127	2
nZsQR4aqoTmKG7mODhntYA	1372	Uyn8Ku6w9fRTmZ0nHds0OQ	1	7248	1122	128	2
